Matrix Number, Sparsity, Redundancy, CSF1 Size, CSF2 Size, CSF3 Size
7766, 78, 67, 1388, 4656, 2458
7767, 78, 68, 1476, 4788, 2535
7768, 78, 69, 1452, 4760, 2520
7769, 78, 70, 1420, 4704, 2486
7770, 78, 71, 1572, 4932, 2619
7771, 78, 72, 1516, 4856, 2576
7772, 78, 73, 1492, 4812, 2549
7773, 78, 74, 1540, 4876, 2585
7774, 78, 75, 1468, 4776, 2528
7775, 78, 76, 1508, 4844, 2569
7776, 78, 77, 1492, 4796, 2537
7777, 78, 78, 1516, 4848, 2570
7778, 78, 79, 1444, 4740, 2507
7779, 78, 80, 1540, 4892, 2597
7780, 78, 81, 1484, 4800, 2542
7781, 78, 82, 1380, 4644, 2451
7782, 78, 83, 1532, 4864, 2578
7783, 78, 84, 1324, 4568, 2408
7784, 78, 85, 1356, 4616, 2436
7785, 78, 86, 1548, 4896, 2598
7786, 78, 87, 1412, 4692, 2479
7787, 78, 88, 1428, 4724, 2499
7788, 78, 89, 1340, 4592, 2422
7789, 78, 90, 1684, 5100, 2717
7790, 78, 91, 1420, 4704, 2486
7791, 78, 92, 1324, 4568, 2408
7792, 78, 93, 1532, 4872, 2584
7793, 78, 94, 1388, 4664, 2464
7794, 78, 95, 1516, 4856, 2576
7795, 78, 96, 1380, 4652, 2457
7796, 78, 97, 1532, 4872, 2584
7797, 78, 98, 1380, 4644, 2451
7798, 78, 99, 1316, 4548, 2395
7799, 78, 100, 1404, 4680, 2472
7800, 79, 1, 1452, 4304, 2178
7801, 79, 2, 1420, 4488, 2324
7802, 79, 3, 1404, 4488, 2328
7803, 79, 4, 1452, 4664, 2448
7804, 79, 5, 1588, 4828, 2537
7805, 79, 6, 1364, 4548, 2383
7806, 79, 7, 1476, 4740, 2499
7807, 79, 8, 1372, 4552, 2384
7808, 79, 9, 1404, 4592, 2406
7809, 79, 10, 1444, 4676, 2459
7810, 79, 11, 1564, 4872, 2576
7811, 79, 12, 1332, 4548, 2391
7812, 79, 13, 1396, 4620, 2429
7813, 79, 14, 1436, 4672, 2458
7814, 79, 15, 1444, 4708, 2483
7815, 79, 16, 1484, 4744, 2500
7816, 79, 17, 1644, 5008, 2658
7817, 79, 18, 1300, 4500, 2363
7818, 79, 19, 1436, 4688, 2470
7819, 79, 20, 1308, 4520, 2376
7820, 79, 21, 1372, 4632, 2444
7821, 79, 22, 1548, 4864, 2574
7822, 79, 23, 1324, 4552, 2396
7823, 79, 24, 1412, 4676, 2467
7824, 79, 25, 1580, 4936, 2620
7825, 79, 26, 1476, 4772, 2523
7826, 79, 27, 1500, 4800, 2538
7827, 79, 28, 1412, 4668, 2461
7828, 79, 29, 1332, 4564, 2403
7829, 79, 30, 1452, 4736, 2502
7830, 79, 31, 1388, 4656, 2458
7831, 79, 32, 1428, 4700, 2481
7832, 79, 33, 1364, 4612, 2431
7833, 79, 34, 1588, 4956, 2633
7834, 79, 35, 1388, 4656, 2458
7835, 79, 36, 1508, 4828, 2557
7836, 79, 37, 1300, 4516, 2375
7837, 79, 38, 1316, 4540, 2389
7838, 79, 39, 1556, 4892, 2593
7839, 79, 40, 1484, 4800, 2542
7840, 79, 41, 1588, 4948, 2627
7841, 79, 42, 1668, 5068, 2697
7842, 79, 43, 1548, 4880, 2586
7843, 79, 44, 1604, 4972, 2641
7844, 79, 45, 1484, 4800, 2542
7845, 79, 46, 1476, 4788, 2535
7846, 79, 47, 1316, 4556, 2401
7847, 79, 48, 1364, 4604, 2425
7848, 79, 49, 1332, 4572, 2409
7849, 79, 50, 1356, 4616, 2436
7850, 79, 51, 1492, 4812, 2549
7851, 79, 52, 1228, 4416, 2318
7852, 79, 53, 1508, 4836, 2563
7853, 79, 54, 1420, 4696, 2480
7854, 79, 55, 1484, 4784, 2530
7855, 79, 56, 1396, 4660, 2459
7856, 79, 57, 1444, 4732, 2501
7857, 79, 58, 1556, 4908, 2605
7858, 79, 59, 1580, 4944, 2626
7859, 79, 60, 1388, 4640, 2446
7860, 79, 61, 1284, 4508, 2373
7861, 79, 62, 1372, 4640, 2450
7862, 79, 63, 1188, 4364, 2289
7863, 79, 64, 1436, 4728, 2500
7864, 79, 65, 1268, 4476, 2353
7865, 79, 66, 1444, 4740, 2507
7866, 79, 67, 1420, 4696, 2480
7867, 79, 68, 1396, 4668, 2465
7868, 79, 69, 1340, 4592, 2422
7869, 79, 70, 1508, 4836, 2563
7870, 79, 71, 1300, 4524, 2381
7871, 79, 72, 1420, 4712, 2492
7872, 79, 73, 1500, 4824, 2556
7873, 79, 74, 1468, 4776, 2528
7874, 79, 75, 1516, 4840, 2564
7875, 79, 76, 1436, 4736, 2506
7876, 79, 77, 1420, 4696, 2480
7877, 79, 78, 1260, 4464, 2346
7878, 79, 79, 1516, 4856, 2576
7879, 79, 80, 1460, 4764, 2521
7880, 79, 81, 1444, 4748, 2513
7881, 79, 82, 1484, 4792, 2536
7882, 79, 83, 1484, 4792, 2536
7883, 79, 84, 1404, 4672, 2466
7884, 79, 85, 1492, 4820, 2555
7885, 79, 86, 1444, 4748, 2513
7886, 79, 87, 1372, 4632, 2444
7887, 79, 88, 1380, 4652, 2457
7888, 79, 89, 1548, 4904, 2604
7889, 79, 90, 1436, 4728, 2500
7890, 79, 91, 1412, 4676, 2467
7891, 79, 92, 1612, 5000, 2660
7892, 79, 93, 1444, 4748, 2513
7893, 79, 94, 1396, 4668, 2465
7894, 79, 95, 1500, 4808, 2544
7895, 79, 96, 1532, 4880, 2590
7896, 79, 97, 1532, 4872, 2584
7897, 79, 98, 1444, 4740, 2507
7898, 79, 99, 1476, 4796, 2541
7899, 79, 100, 1484, 4792, 2536
7900, 80, 1, 1500, 4296, 2160
7901, 80, 2, 1540, 4596, 2375
7902, 80, 3, 1468, 4528, 2342
7903, 80, 4, 1476, 4652, 2433
7904, 80, 5, 1476, 4644, 2427
7905, 80, 6, 1516, 4736, 2486
7906, 80, 7, 1444, 4676, 2459
7907, 80, 8, 1412, 4628, 2431
7908, 80, 9, 1300, 4444, 2321
7909, 80, 10, 1444, 4652, 2441
7910, 80, 11, 1468, 4760, 2516
7911, 80, 12, 1412, 4652, 2449
7912, 80, 13, 1364, 4532, 2371
7913, 80, 14, 1356, 4560, 2394
7914, 80, 15, 1388, 4656, 2458
7915, 80, 16, 1492, 4772, 2519
7916, 80, 17, 1412, 4668, 2461
7917, 80, 18, 1628, 4968, 2632
7918, 80, 19, 1516, 4768, 2510
7919, 80, 20, 1524, 4844, 2565
7920, 80, 21, 1388, 4640, 2446
7921, 80, 22, 1596, 4936, 2616
7922, 80, 23, 1356, 4592, 2418
7923, 80, 24, 1380, 4636, 2445
7924, 80, 25, 1476, 4756, 2511
7925, 80, 26, 1276, 4488, 2360
7926, 80, 27, 1276, 4496, 2366
7927, 80, 28, 1436, 4720, 2494
7928, 80, 29, 1364, 4604, 2425
7929, 80, 30, 1436, 4728, 2500
7930, 80, 31, 1460, 4724, 2491
7931, 80, 32, 1460, 4732, 2497
7932, 80, 33, 1444, 4732, 2501
7933, 80, 34, 1396, 4660, 2459
7934, 80, 35, 1500, 4816, 2550
7935, 80, 36, 1396, 4668, 2465
7936, 80, 37, 1588, 4916, 2603
7937, 80, 38, 1412, 4700, 2485
7938, 80, 39, 1372, 4632, 2444
7939, 80, 40, 1412, 4684, 2473
7940, 80, 41, 1348, 4604, 2429
7941, 80, 42, 1396, 4668, 2465
7942, 80, 43, 1268, 4476, 2353
7943, 80, 44, 1500, 4832, 2562
7944, 80, 45, 1428, 4716, 2493
7945, 80, 46, 1300, 4508, 2369
7946, 80, 47, 1340, 4592, 2422
7947, 80, 48, 1388, 4664, 2464
7948, 80, 49, 1476, 4780, 2529
7949, 80, 50, 1412, 4692, 2479
7950, 80, 51, 1596, 4960, 2634
7951, 80, 52, 1212, 4400, 2310
7952, 80, 53, 1460, 4732, 2497
7953, 80, 54, 1260, 4464, 2346
7954, 80, 55, 1548, 4896, 2598
7955, 80, 56, 1348, 4596, 2423
7956, 80, 57, 1484, 4800, 2542
7957, 80, 58, 1340, 4576, 2410
7958, 80, 59, 1380, 4620, 2433
7959, 80, 60, 1348, 4604, 2429
7960, 80, 61, 1332, 4580, 2415
7961, 80, 62, 1516, 4856, 2576
7962, 80, 63, 1452, 4752, 2514
7963, 80, 64, 1372, 4640, 2450
7964, 80, 65, 1316, 4548, 2395
7965, 80, 66, 1340, 4592, 2422
7966, 80, 67, 1428, 4716, 2493
7967, 80, 68, 1356, 4608, 2430
7968, 80, 69, 1428, 4724, 2499
7969, 80, 70, 1300, 4524, 2381
7970, 80, 71, 1452, 4752, 2514
7971, 80, 72, 1524, 4852, 2571
7972, 80, 73, 1556, 4908, 2605
7973, 80, 74, 1436, 4728, 2500
7974, 80, 75, 1404, 4688, 2478
7975, 80, 76, 1588, 4956, 2633
7976, 80, 77, 1412, 4692, 2479
7977, 80, 78, 1476, 4780, 2529
7978, 80, 79, 1356, 4600, 2424
7979, 80, 80, 1372, 4640, 2450
7980, 80, 81, 1364, 4620, 2437
7981, 80, 82, 1452, 4760, 2520
7982, 80, 83, 1420, 4712, 2492
7983, 80, 84, 1524, 4852, 2571
7984, 80, 85, 1540, 4868, 2579
7985, 80, 86, 1428, 4716, 2493
7986, 80, 87, 1388, 4664, 2464
7987, 80, 88, 1540, 4884, 2591
7988, 80, 89, 1340, 4592, 2422
7989, 80, 90, 1540, 4884, 2591
7990, 80, 91, 1452, 4744, 2508
7991, 80, 92, 1428, 4716, 2493
7992, 80, 93, 1292, 4512, 2374
7993, 80, 94, 1308, 4544, 2394
7994, 80, 95, 1492, 4796, 2537
7995, 80, 96, 1476, 4788, 2535
7996, 80, 97, 1396, 4676, 2471
7997, 80, 98, 1580, 4944, 2626
7998, 80, 99, 1356, 4608, 2430
7999, 80, 100, 1452, 4760, 2520
8000, 81, 1, 1548, 4392, 2220
8001, 81, 2, 1388, 4456, 2308
8002, 81, 3, 1452, 4592, 2394
8003, 81, 4, 1372, 4488, 2336
8004, 81, 5, 1356, 4496, 2346
8005, 81, 6, 1612, 4872, 2564
8006, 81, 7, 1588, 4804, 2519
8007, 81, 8, 1436, 4672, 2458
8008, 81, 9, 1348, 4540, 2381
8009, 81, 10, 1508, 4788, 2527
8010, 81, 11, 1332, 4564, 2403
8011, 81, 12, 1404, 4616, 2424
8012, 81, 13, 1684, 5076, 2699
8013, 81, 14, 1268, 4468, 2347
8014, 81, 15, 1524, 4828, 2553
8015, 81, 16, 1324, 4544, 2390
8016, 81, 17, 1372, 4616, 2432
8017, 81, 18, 1308, 4512, 2370
8018, 81, 19, 1404, 4656, 2454
8019, 81, 20, 1404, 4664, 2460
8020, 81, 21, 1396, 4660, 2459
8021, 81, 22, 1452, 4736, 2502
8022, 81, 23, 1404, 4664, 2460
8023, 81, 24, 1484, 4776, 2524
8024, 81, 25, 1388, 4632, 2440
8025, 81, 26, 1244, 4416, 2314
8026, 81, 27, 1364, 4596, 2419
8027, 81, 28, 1308, 4536, 2388
8028, 81, 29, 1292, 4512, 2374
8029, 81, 30, 1228, 4416, 2318
8030, 81, 31, 1356, 4608, 2430
8031, 81, 32, 1524, 4860, 2577
8032, 81, 33, 1404, 4664, 2460
8033, 81, 34, 1388, 4640, 2446
8034, 81, 35, 1452, 4744, 2508
8035, 81, 36, 1388, 4640, 2446
8036, 81, 37, 1492, 4804, 2543
8037, 81, 38, 1340, 4592, 2422
8038, 81, 39, 1556, 4860, 2569
8039, 81, 40, 1532, 4872, 2584
8040, 81, 41, 1524, 4852, 2571
8041, 81, 42, 1196, 4376, 2296
8042, 81, 43, 1428, 4708, 2487
8043, 81, 44, 1388, 4664, 2464
8044, 81, 45, 1372, 4632, 2444
8045, 81, 46, 1268, 4468, 2347
8046, 81, 47, 1348, 4604, 2429
8047, 81, 48, 1436, 4704, 2482
8048, 81, 49, 1364, 4612, 2431
8049, 81, 50, 1356, 4616, 2436
8050, 81, 51, 1220, 4412, 2317
8051, 81, 52, 1324, 4568, 2408
8052, 81, 53, 1388, 4640, 2446
8053, 81, 54, 1476, 4796, 2541
8054, 81, 55, 1452, 4752, 2514
8055, 81, 56, 1412, 4684, 2473
8056, 81, 57, 1372, 4624, 2438
8057, 81, 58, 1364, 4620, 2437
8058, 81, 59, 1204, 4364, 2285
8059, 81, 60, 1372, 4640, 2450
8060, 81, 61, 1228, 4416, 2318
8061, 81, 62, 1468, 4728, 2492
8062, 81, 63, 1172, 4332, 2269
8063, 81, 64, 1412, 4684, 2473
8064, 81, 65, 1380, 4636, 2445
8065, 81, 66, 1420, 4712, 2492
8066, 81, 67, 1372, 4640, 2450
8067, 81, 68, 1316, 4556, 2401
8068, 81, 69, 1364, 4620, 2437
8069, 81, 70, 1580, 4944, 2626
8070, 81, 71, 1556, 4908, 2605
8071, 81, 72, 1356, 4608, 2430
8072, 81, 73, 1468, 4776, 2528
8073, 81, 74, 1300, 4524, 2381
8074, 81, 75, 1444, 4748, 2513
8075, 81, 76, 1340, 4576, 2410
8076, 81, 77, 1468, 4776, 2528
8077, 81, 78, 1412, 4676, 2467
8078, 81, 79, 1356, 4600, 2424
8079, 81, 80, 1524, 4844, 2565
8080, 81, 81, 1444, 4748, 2513
8081, 81, 82, 1452, 4752, 2514
8082, 81, 83, 1516, 4856, 2576
8083, 81, 84, 1452, 4760, 2520
8084, 81, 85, 1340, 4584, 2416
8085, 81, 86, 1364, 4628, 2443
8086, 81, 87, 1428, 4708, 2487
8087, 81, 88, 1356, 4608, 2430
8088, 81, 89, 1364, 4620, 2437
8089, 81, 90, 1364, 4620, 2437
8090, 81, 91, 1500, 4808, 2544
8091, 81, 92, 1540, 4884, 2591
8092, 81, 93, 1364, 4628, 2443
8093, 81, 94, 1420, 4704, 2486
8094, 81, 95, 1420, 4704, 2486
8095, 81, 96, 1364, 4628, 2443
8096, 81, 97, 1556, 4916, 2611
8097, 81, 98, 1404, 4680, 2472
8098, 81, 99, 1340, 4584, 2416
8099, 81, 100, 1516, 4856, 2576
8100, 82, 1, 1316, 4204, 2137
8101, 82, 2, 1492, 4556, 2357
8102, 82, 3, 1492, 4596, 2387
8103, 82, 4, 1316, 4444, 2317
8104, 82, 5, 1444, 4628, 2423
8105, 82, 6, 1292, 4424, 2308
8106, 82, 7, 1252, 4428, 2321
8107, 82, 8, 1380, 4572, 2397
8108, 82, 9, 1292, 4488, 2356
8109, 82, 10, 1180, 4320, 2258
8110, 82, 11, 1372, 4592, 2414
8111, 82, 12, 1372, 4608, 2426
8112, 82, 13, 1324, 4512, 2366
8113, 82, 14, 1436, 4704, 2482
8114, 82, 15, 1532, 4824, 2548
8115, 82, 16, 1556, 4884, 2587
8116, 82, 17, 1380, 4612, 2427
8117, 82, 18, 1388, 4640, 2446
8118, 82, 19, 1484, 4784, 2530
8119, 82, 20, 1380, 4628, 2439
8120, 82, 21, 1364, 4604, 2425
8121, 82, 22, 1364, 4588, 2413
8122, 82, 23, 1444, 4740, 2507
8123, 82, 24, 1428, 4708, 2487
8124, 82, 25, 1452, 4728, 2496
8125, 82, 26, 1388, 4632, 2440
8126, 82, 27, 1412, 4692, 2479
8127, 82, 28, 1420, 4672, 2462
8128, 82, 29, 1396, 4644, 2447
8129, 82, 30, 1460, 4740, 2503
8130, 82, 31, 1364, 4628, 2443
8131, 82, 32, 1524, 4852, 2571
8132, 82, 33, 1388, 4640, 2446
8133, 82, 34, 1316, 4540, 2389
8134, 82, 35, 1404, 4664, 2460
8135, 82, 36, 1428, 4716, 2493
8136, 82, 37, 1380, 4628, 2439
8137, 82, 38, 1564, 4904, 2600
8138, 82, 39, 1308, 4536, 2388
8139, 82, 40, 1396, 4660, 2459
8140, 82, 41, 1300, 4516, 2375
8141, 82, 42, 1228, 4408, 2312
8142, 82, 43, 1524, 4860, 2577
8143, 82, 44, 1476, 4764, 2517
8144, 82, 45, 1284, 4508, 2373
8145, 82, 46, 1468, 4776, 2528
8146, 82, 47, 1316, 4548, 2395
8147, 82, 48, 1348, 4588, 2417
8148, 82, 49, 1332, 4572, 2409
8149, 82, 50, 1340, 4592, 2422
8150, 82, 51, 1388, 4648, 2452
8151, 82, 52, 1484, 4800, 2542
8152, 82, 53, 1316, 4556, 2401
8153, 82, 54, 1452, 4760, 2520
8154, 82, 55, 1460, 4772, 2527
8155, 82, 56, 1404, 4664, 2460
8156, 82, 57, 1436, 4704, 2482
8157, 82, 58, 1508, 4844, 2569
8158, 82, 59, 1404, 4688, 2478
8159, 82, 60, 1492, 4820, 2555
8160, 82, 61, 1380, 4636, 2445
8161, 82, 62, 1460, 4748, 2509
8162, 82, 63, 1532, 4880, 2590
8163, 82, 64, 1364, 4620, 2437
8164, 82, 65, 1348, 4588, 2417
8165, 82, 66, 1244, 4424, 2320
8166, 82, 67, 1316, 4548, 2395
8167, 82, 68, 1660, 5064, 2696
8168, 82, 69, 1388, 4648, 2452
8169, 82, 70, 1380, 4644, 2451
8170, 82, 71, 1428, 4724, 2499
8171, 82, 72, 1412, 4684, 2473
8172, 82, 73, 1468, 4784, 2534
8173, 82, 74, 1364, 4620, 2437
8174, 82, 75, 1276, 4488, 2360
8175, 82, 76, 1500, 4808, 2544
8176, 82, 77, 1332, 4564, 2403
8177, 82, 78, 1380, 4652, 2457
8178, 82, 79, 1396, 4676, 2471
8179, 82, 80, 1452, 4752, 2514
8180, 82, 81, 1292, 4512, 2374
8181, 82, 82, 1484, 4792, 2536
8182, 82, 83, 1556, 4892, 2593
8183, 82, 84, 1420, 4712, 2492
8184, 82, 85, 1556, 4908, 2605
8185, 82, 86, 1388, 4664, 2464
8186, 82, 87, 1300, 4532, 2387
8187, 82, 88, 1388, 4664, 2464
8188, 82, 89, 1324, 4560, 2402
8189, 82, 90, 1348, 4604, 2429
8190, 82, 91, 1396, 4668, 2465
8191, 82, 92, 1380, 4652, 2457
8192, 82, 93, 1372, 4640, 2450
8193, 82, 94, 1388, 4656, 2458
8194, 82, 95, 1300, 4532, 2387
8195, 82, 96, 1500, 4832, 2562
8196, 82, 97, 1348, 4596, 2423
8197, 82, 98, 1356, 4616, 2436
8198, 82, 99, 1404, 4688, 2478
8199, 82, 100, 1396, 4676, 2471
8200, 83, 1, 1540, 4340, 2183
8201, 83, 2, 1340, 4328, 2224
8202, 83, 3, 1428, 4564, 2379
8203, 83, 4, 1364, 4548, 2383
8204, 83, 5, 1324, 4488, 2348
8205, 83, 6, 1316, 4460, 2329
8206, 83, 7, 1372, 4576, 2402
8207, 83, 8, 1308, 4472, 2340
8208, 83, 9, 1532, 4768, 2506
8209, 83, 10, 1324, 4520, 2372
8210, 83, 11, 1452, 4704, 2478
8211, 83, 12, 1548, 4800, 2526
8212, 83, 13, 1436, 4680, 2464
8213, 83, 14, 1564, 4872, 2576
8214, 83, 15, 1316, 4524, 2377
8215, 83, 16, 1252, 4436, 2327
8216, 83, 17, 1380, 4612, 2427
8217, 83, 18, 1324, 4528, 2378
8218, 83, 19, 1412, 4684, 2473
8219, 83, 20, 1340, 4560, 2398
8220, 83, 21, 1372, 4616, 2432
8221, 83, 22, 1508, 4812, 2545
8222, 83, 23, 1452, 4744, 2508
8223, 83, 24, 1508, 4812, 2545
8224, 83, 25, 1396, 4652, 2453
8225, 83, 26, 1452, 4728, 2496
8226, 83, 27, 1420, 4664, 2456
8227, 83, 28, 1380, 4620, 2433
8228, 83, 29, 1268, 4452, 2335
8229, 83, 30, 1332, 4548, 2391
8230, 83, 31, 1332, 4564, 2403
8231, 83, 32, 1388, 4656, 2458
8232, 83, 33, 1332, 4572, 2409
8233, 83, 34, 1412, 4676, 2467
8234, 83, 35, 1356, 4592, 2418
8235, 83, 36, 1420, 4680, 2468
8236, 83, 37, 1380, 4620, 2433
8237, 83, 38, 1420, 4704, 2486
8238, 83, 39, 1388, 4648, 2452
8239, 83, 40, 1460, 4756, 2515
8240, 83, 41, 1516, 4832, 2558
8241, 83, 42, 1396, 4660, 2459
8242, 83, 43, 1372, 4624, 2438
8243, 83, 44, 1396, 4668, 2465
8244, 83, 45, 1332, 4580, 2415
8245, 83, 46, 1396, 4668, 2465
8246, 83, 47, 1412, 4684, 2473
8247, 83, 48, 1452, 4744, 2508
8248, 83, 49, 1436, 4728, 2500
8249, 83, 50, 1436, 4704, 2482
8250, 83, 51, 1444, 4748, 2513
8251, 83, 52, 1364, 4628, 2443
8252, 83, 53, 1284, 4500, 2367
8253, 83, 54, 1308, 4544, 2394
8254, 83, 55, 1324, 4544, 2390
8255, 83, 56, 1284, 4492, 2361
8256, 83, 57, 1540, 4884, 2591
8257, 83, 58, 1420, 4672, 2462
8258, 83, 59, 1468, 4768, 2522
8259, 83, 60, 1252, 4460, 2345
8260, 83, 61, 1372, 4616, 2432
8261, 83, 62, 1380, 4628, 2439
8262, 83, 63, 1404, 4672, 2466
8263, 83, 64, 1444, 4716, 2489
8264, 83, 65, 1300, 4532, 2387
8265, 83, 66, 1404, 4680, 2472
8266, 83, 67, 1308, 4544, 2394
8267, 83, 68, 1244, 4448, 2338
8268, 83, 69, 1428, 4724, 2499
8269, 83, 70, 1308, 4536, 2388
8270, 83, 71, 1348, 4604, 2429
8271, 83, 72, 1260, 4472, 2352
8272, 83, 73, 1412, 4692, 2479
8273, 83, 74, 1420, 4704, 2486
8274, 83, 75, 1324, 4568, 2408
8275, 83, 76, 1332, 4580, 2415
8276, 83, 77, 1300, 4524, 2381
8277, 83, 78, 1436, 4720, 2494
8278, 83, 79, 1548, 4880, 2586
8279, 83, 80, 1636, 5020, 2669
8280, 83, 81, 1452, 4760, 2520
8281, 83, 82, 1372, 4624, 2438
8282, 83, 83, 1404, 4688, 2478
8283, 83, 84, 1532, 4864, 2578
8284, 83, 85, 1420, 4712, 2492
8285, 83, 86, 1620, 5004, 2661
8286, 83, 87, 1428, 4724, 2499
8287, 83, 88, 1428, 4724, 2499
8288, 83, 89, 1324, 4568, 2408
8289, 83, 90, 1492, 4796, 2537
8290, 83, 91, 1412, 4700, 2485
8291, 83, 92, 1388, 4664, 2464
8292, 83, 93, 1452, 4744, 2508
8293, 83, 94, 1364, 4628, 2443
8294, 83, 95, 1364, 4628, 2443
8295, 83, 96, 1396, 4676, 2471
8296, 83, 97, 1484, 4808, 2548
8297, 83, 98, 1132, 4280, 2240
8298, 83, 99, 1260, 4472, 2352
8299, 83, 100, 1356, 4600, 2424
8300, 84, 1, 1356, 4248, 2160
8301, 84, 2, 1364, 4348, 2233
8302, 84, 3, 1284, 4364, 2265
8303, 84, 4, 1332, 4468, 2331
8304, 84, 5, 1548, 4736, 2478
8305, 84, 6, 1276, 4440, 2324
8306, 84, 7, 1444, 4684, 2465
8307, 84, 8, 1316, 4508, 2365
8308, 84, 9, 1420, 4640, 2438
8309, 84, 10, 1324, 4552, 2396
8310, 84, 11, 1396, 4644, 2447
8311, 84, 12, 1284, 4484, 2355
8312, 84, 13, 1364, 4588, 2413
8313, 84, 14, 1460, 4748, 2509
8314, 84, 15, 1348, 4532, 2375
8315, 84, 16, 1388, 4624, 2434
8316, 84, 17, 1452, 4728, 2496
8317, 84, 18, 1348, 4564, 2399
8318, 84, 19, 1220, 4396, 2305
8319, 84, 20, 1492, 4796, 2537
8320, 84, 21, 1420, 4688, 2474
8321, 84, 22, 1300, 4516, 2375
8322, 84, 23, 1324, 4544, 2390
8323, 84, 24, 1292, 4512, 2374
8324, 84, 25, 1444, 4724, 2495
8325, 84, 26, 1324, 4544, 2390
8326, 84, 27, 1300, 4516, 2375
8327, 84, 28, 1284, 4500, 2367
8328, 84, 29, 1388, 4648, 2452
8329, 84, 30, 1372, 4616, 2432
8330, 84, 31, 1180, 4352, 2282
8331, 84, 32, 1316, 4540, 2389
8332, 84, 33, 1452, 4744, 2508
8333, 84, 34, 1252, 4444, 2333
8334, 84, 35, 1316, 4532, 2383
8335, 84, 36, 1468, 4760, 2516
8336, 84, 37, 1428, 4708, 2487
8337, 84, 38, 1516, 4840, 2564
8338, 84, 39, 1340, 4584, 2416
8339, 84, 40, 1228, 4408, 2312
8340, 84, 41, 1420, 4696, 2480
8341, 84, 42, 1476, 4764, 2517
8342, 84, 43, 1324, 4568, 2408
8343, 84, 44, 1420, 4704, 2486
8344, 84, 45, 1324, 4560, 2402
8345, 84, 46, 1476, 4788, 2535
8346, 84, 47, 1452, 4760, 2520
8347, 84, 48, 1324, 4568, 2408
8348, 84, 49, 1468, 4760, 2516
8349, 84, 50, 1252, 4444, 2333
8350, 84, 51, 1324, 4560, 2402
8351, 84, 52, 1324, 4552, 2396
8352, 84, 53, 1572, 4932, 2619
8353, 84, 54, 1244, 4440, 2332
8354, 84, 55, 1340, 4592, 2422
8355, 84, 56, 1484, 4800, 2542
8356, 84, 57, 1508, 4820, 2551
8357, 84, 58, 1316, 4548, 2395
8358, 84, 59, 1404, 4680, 2472
8359, 84, 60, 1324, 4528, 2378
8360, 84, 61, 1636, 5020, 2669
8361, 84, 62, 1316, 4556, 2401
8362, 84, 63, 1428, 4724, 2499
8363, 84, 64, 1300, 4532, 2387
8364, 84, 65, 1444, 4748, 2513
8365, 84, 66, 1388, 4656, 2458
8366, 84, 67, 1452, 4752, 2514
8367, 84, 68, 1444, 4724, 2495
8368, 84, 69, 1476, 4796, 2541
8369, 84, 70, 1396, 4660, 2459
8370, 84, 71, 1428, 4724, 2499
8371, 84, 72, 1372, 4632, 2444
8372, 84, 73, 1324, 4552, 2396
8373, 84, 74, 1436, 4736, 2506
8374, 84, 75, 1516, 4848, 2570
8375, 84, 76, 1332, 4572, 2409
8376, 84, 77, 1516, 4856, 2576
8377, 84, 78, 1340, 4576, 2410
8378, 84, 79, 1516, 4856, 2576
8379, 84, 80, 1604, 4988, 2653
8380, 84, 81, 1260, 4472, 2352
8381, 84, 82, 1492, 4812, 2549
8382, 84, 83, 1452, 4760, 2520
8383, 84, 84, 1428, 4724, 2499
8384, 84, 85, 1300, 4532, 2387
8385, 84, 86, 1532, 4880, 2590
8386, 84, 87, 1532, 4872, 2584
8387, 84, 88, 1428, 4724, 2499
8388, 84, 89, 1372, 4624, 2438
8389, 84, 90, 1404, 4672, 2466
8390, 84, 91, 1364, 4620, 2437
8391, 84, 92, 1324, 4560, 2402
8392, 84, 93, 1444, 4732, 2501
8393, 84, 94, 1332, 4572, 2409
8394, 84, 95, 1284, 4500, 2367
8395, 84, 96, 1436, 4728, 2500
8396, 84, 97, 1412, 4692, 2479
8397, 84, 98, 1316, 4556, 2401
8398, 84, 99, 1396, 4652, 2453
8399, 84, 100, 1532, 4872, 2584
8400, 85, 1, 1444, 4276, 2159
8401, 85, 2, 1380, 4492, 2337
8402, 85, 3, 1308, 4400, 2286
8403, 85, 4, 1516, 4672, 2438
8404, 85, 5, 1380, 4540, 2373
8405, 85, 6, 1428, 4644, 2439
8406, 85, 7, 1396, 4572, 2393
8407, 85, 8, 1284, 4436, 2319
8408, 85, 9, 1388, 4624, 2434
8409, 85, 10, 1340, 4536, 2380
8410, 85, 11, 1388, 4584, 2404
8411, 85, 12, 1444, 4700, 2477
8412, 85, 13, 1396, 4596, 2411
8413, 85, 14, 1276, 4440, 2324
8414, 85, 15, 1468, 4736, 2498
8415, 85, 16, 1324, 4560, 2402
8416, 85, 17, 1404, 4664, 2460
8417, 85, 18, 1404, 4680, 2472
8418, 85, 19, 1508, 4812, 2545
8419, 85, 20, 1420, 4672, 2462
8420, 85, 21, 1436, 4712, 2488
8421, 85, 22, 1500, 4800, 2538
8422, 85, 23, 1300, 4508, 2369
8423, 85, 24, 1220, 4380, 2293
8424, 85, 25, 1252, 4428, 2321
8425, 85, 26, 1284, 4492, 2361
8426, 85, 27, 1444, 4732, 2501
8427, 85, 28, 1316, 4524, 2377
8428, 85, 29, 1412, 4692, 2479
8429, 85, 30, 1348, 4596, 2423
