Matrix Number, Sparsity, Redundancy, CSF1 Size, CSF2 Size, CSF3 Size
7088, 71, 89, 116900, 192732, 128828
7089, 71, 90, 116924, 192968, 129070
7090, 71, 91, 115516, 191080, 127854
7091, 71, 92, 115836, 191776, 128405
7092, 71, 93, 115436, 191080, 127845
7093, 71, 94, 116204, 192496, 128785
7094, 71, 95, 117180, 193824, 129807
7095, 71, 96, 116220, 192752, 129020
7096, 71, 97, 116236, 192584, 129011
7097, 71, 98, 117564, 194248, 129931
7098, 71, 99, 116572, 192848, 128945
7099, 71, 100, 116836, 194068, 129828
7100, 72, 1, 114380, 95200, 39852
7101, 72, 2, 115644, 103816, 52759
7102, 72, 3, 114148, 110796, 61010
7103, 72, 4, 115132, 118712, 68337
7104, 72, 5, 115884, 125504, 74135
7105, 72, 6, 115644, 131088, 78962
7106, 72, 7, 115980, 136672, 83729
7107, 72, 8, 116292, 141156, 87245
7108, 72, 9, 113980, 143552, 89543
7109, 72, 10, 115100, 147832, 93002
7110, 72, 11, 114244, 150316, 95230
7111, 72, 12, 117012, 155108, 98695
7112, 72, 13, 113884, 154712, 98855
7113, 72, 14, 114676, 157684, 100932
7114, 72, 15, 114364, 159552, 102755
7115, 72, 16, 115372, 161704, 104228
7116, 72, 17, 115604, 164092, 106182
7117, 72, 18, 115908, 166140, 107775
7118, 72, 19, 115228, 167120, 108693
7119, 72, 20, 115836, 168296, 109494
7120, 72, 21, 115940, 169572, 110658
7121, 72, 22, 115956, 171236, 111822
7122, 72, 23, 114620, 169696, 110764
7123, 72, 24, 115164, 172152, 112620
7124, 72, 25, 115980, 173488, 113643
7125, 72, 26, 116420, 175900, 115575
7126, 72, 27, 116156, 176040, 115630
7127, 72, 28, 114396, 174024, 114209
7128, 72, 29, 115580, 176184, 115817
7129, 72, 30, 115372, 176936, 116369
7130, 72, 31, 114636, 176168, 116009
7131, 72, 32, 115828, 178324, 117519
7132, 72, 33, 116372, 179948, 118859
7133, 72, 34, 115212, 179112, 118422
7134, 72, 35, 114028, 178264, 117713
7135, 72, 36, 115052, 179288, 118521
7136, 72, 37, 116060, 181768, 120319
7137, 72, 38, 115892, 181572, 120095
7138, 72, 39, 115772, 181680, 120308
7139, 72, 40, 116460, 183136, 121256
7140, 72, 41, 115084, 182120, 120601
7141, 72, 42, 115844, 182540, 120960
7142, 72, 43, 116724, 184636, 122490
7143, 72, 44, 114748, 182328, 120908
7144, 72, 45, 114700, 182512, 121051
7145, 72, 46, 114020, 181900, 120805
7146, 72, 47, 115868, 184816, 122681
7147, 72, 48, 114764, 183648, 122019
7148, 72, 49, 114660, 184076, 122332
7149, 72, 50, 115156, 184748, 122830
7150, 72, 51, 116068, 186140, 123877
7151, 72, 52, 114500, 184740, 122961
7152, 72, 53, 115452, 186112, 123888
7153, 72, 54, 115692, 186192, 123785
7154, 72, 55, 116684, 187648, 124743
7155, 72, 56, 115324, 186136, 123833
7156, 72, 57, 113412, 184004, 122410
7157, 72, 58, 115500, 187216, 124634
7158, 72, 59, 115628, 187840, 125242
7159, 72, 60, 114284, 185720, 123647
7160, 72, 61, 115780, 187460, 124859
7161, 72, 62, 117492, 190212, 126725
7162, 72, 63, 115244, 187616, 124819
7163, 72, 64, 115020, 187376, 124778
7164, 72, 65, 114908, 187064, 124564
7165, 72, 66, 116892, 190152, 126823
7166, 72, 67, 116748, 190384, 127085
7167, 72, 68, 114724, 187780, 125366
7168, 72, 69, 115092, 188396, 125569
7169, 72, 70, 114956, 188512, 125687
7170, 72, 71, 115092, 188556, 125877
7171, 72, 72, 116388, 189932, 126851
7172, 72, 73, 116020, 190284, 127139
7173, 72, 74, 115756, 189688, 126556
7174, 72, 75, 114724, 188684, 125884
7175, 72, 76, 114372, 188012, 125331
7176, 72, 77, 114436, 188004, 125454
7177, 72, 78, 117164, 192528, 128672
7178, 72, 79, 113924, 187876, 125552
7179, 72, 80, 114332, 188040, 125653
7180, 72, 81, 113124, 187084, 125174
7181, 72, 82, 114580, 189500, 126533
7182, 72, 83, 114724, 189380, 126371
7183, 72, 84, 113372, 187680, 125436
7184, 72, 85, 113932, 188336, 125816
7185, 72, 86, 115124, 190164, 127203
7186, 72, 87, 113332, 188164, 125769
7187, 72, 88, 115332, 190796, 127524
7188, 72, 89, 114276, 189828, 127008
7189, 72, 90, 115148, 190608, 127420
7190, 72, 91, 115524, 191468, 127994
7191, 72, 92, 115676, 190840, 127623
7192, 72, 93, 116556, 192856, 128934
7193, 72, 94, 115372, 190744, 127668
7194, 72, 95, 115452, 190920, 127745
7195, 72, 96, 115092, 190876, 127714
7196, 72, 97, 116364, 192880, 129223
7197, 72, 98, 115404, 191544, 128332
7198, 72, 99, 113884, 189240, 126576
7199, 72, 100, 116428, 193464, 129416
7200, 73, 1, 112796, 94408, 38973
7201, 73, 2, 113948, 102984, 52247
7202, 73, 3, 113452, 110528, 60916
7203, 73, 4, 115764, 118956, 68436
7204, 73, 5, 115004, 124968, 73962
7205, 73, 6, 115564, 130896, 78928
7206, 73, 7, 114836, 135780, 83114
7207, 73, 8, 114804, 140140, 86735
7208, 73, 9, 113100, 142800, 89228
7209, 73, 10, 112548, 145684, 91757
7210, 73, 11, 113476, 148980, 94252
7211, 73, 12, 113372, 152072, 96799
7212, 73, 13, 112780, 154128, 98597
7213, 73, 14, 115796, 158516, 101438
7214, 73, 15, 113364, 158556, 101957
7215, 73, 16, 113220, 160364, 103446
7216, 73, 17, 114428, 162472, 105031
7217, 73, 18, 113692, 163056, 105670
7218, 73, 19, 112940, 164696, 107109
7219, 73, 20, 115764, 168396, 109573
7220, 73, 21, 112708, 165996, 107999
7221, 73, 22, 115868, 170472, 111348
7222, 73, 23, 115132, 171240, 112007
7223, 73, 24, 113180, 170272, 111463
7224, 73, 25, 115828, 173228, 113513
7225, 73, 26, 114564, 173068, 113661
7226, 73, 27, 115268, 174732, 114606
7227, 73, 28, 114284, 174632, 114812
7228, 73, 29, 114196, 175236, 115196
7229, 73, 30, 114764, 175848, 115874
7230, 73, 31, 113740, 175464, 115531
7231, 73, 32, 113388, 176304, 116270
7232, 73, 33, 113956, 176524, 116461
7233, 73, 34, 113100, 176016, 115828
7234, 73, 35, 112388, 176140, 116289
7235, 73, 36, 115060, 179628, 118577
7236, 73, 37, 112580, 177556, 117609
7237, 73, 38, 112940, 178048, 117594
7238, 73, 39, 113876, 179756, 118998
7239, 73, 40, 113900, 179832, 118969
7240, 73, 41, 114460, 181192, 120197
7241, 73, 42, 112420, 179140, 118785
7242, 73, 43, 112468, 179180, 118789
7243, 73, 44, 115780, 183516, 121696
7244, 73, 45, 112724, 180316, 119588
7245, 73, 46, 114980, 183492, 121904
7246, 73, 47, 111612, 179520, 118970
7247, 73, 48, 112332, 180648, 119760
7248, 73, 49, 113604, 182500, 121328
7249, 73, 50, 113260, 182096, 121044
7250, 73, 51, 115132, 184632, 122741
7251, 73, 52, 114556, 183960, 122256
7252, 73, 53, 114220, 184192, 122371
7253, 73, 54, 113452, 183816, 122264
7254, 73, 55, 113540, 183740, 122270
7255, 73, 56, 113404, 184056, 122525
7256, 73, 57, 113140, 183644, 122249
7257, 73, 58, 114532, 185644, 123650
7258, 73, 59, 112828, 183544, 122162
7259, 73, 60, 114132, 185668, 123675
7260, 73, 61, 113780, 185492, 123611
7261, 73, 62, 112868, 184028, 122597
7262, 73, 63, 114884, 187180, 124639
7263, 73, 64, 114884, 186940, 124602
7264, 73, 65, 113836, 186128, 124110
7265, 73, 66, 112420, 184380, 122798
7266, 73, 67, 113468, 185304, 123397
7267, 73, 68, 113052, 185392, 123694
7268, 73, 69, 112964, 185652, 123694
7269, 73, 70, 114036, 186860, 124684
7270, 73, 71, 113844, 187132, 124962
7271, 73, 72, 113436, 186736, 124588
7272, 73, 73, 112052, 184124, 122775
7273, 73, 74, 112964, 185868, 124048
7274, 73, 75, 114076, 187816, 125461
7275, 73, 76, 113596, 187112, 124989
7276, 73, 77, 113956, 187676, 125472
7277, 73, 78, 114100, 187892, 125458
7278, 73, 79, 113228, 187128, 124824
7279, 73, 80, 115044, 189644, 126721
7280, 73, 81, 112468, 186612, 124699
7281, 73, 82, 114012, 188176, 125710
7282, 73, 83, 114492, 189144, 126503
7283, 73, 84, 112604, 186608, 124543
7284, 73, 85, 113124, 187812, 125593
7285, 73, 86, 114292, 189828, 126908
7286, 73, 87, 113716, 188452, 126061
7287, 73, 88, 111612, 185792, 124026
7288, 73, 89, 111900, 186144, 124389
7289, 73, 90, 113356, 188248, 125880
7290, 73, 91, 113588, 188668, 126076
7291, 73, 92, 112732, 187264, 125070
7292, 73, 93, 113356, 188736, 126238
7293, 73, 94, 113428, 188388, 125868
7294, 73, 95, 114420, 189852, 126833
7295, 73, 96, 114068, 189660, 126805
7296, 73, 97, 115612, 192008, 128487
7297, 73, 98, 113820, 189168, 126397
7298, 73, 99, 114412, 189824, 126859
7299, 73, 100, 112668, 187864, 125650
7300, 74, 1, 112212, 94116, 39173
7301, 74, 2, 112876, 102424, 51938
7302, 74, 3, 112820, 110132, 60927
7303, 74, 4, 111660, 116464, 67136
7304, 74, 5, 111300, 122932, 72883
7305, 74, 6, 113108, 129636, 78189
7306, 74, 7, 112284, 134120, 82158
7307, 74, 8, 113620, 139292, 86265
7308, 74, 9, 113332, 143244, 89536
7309, 74, 10, 111324, 144536, 90913
7310, 74, 11, 111244, 147624, 93488
7311, 74, 12, 112156, 151304, 96356
7312, 74, 13, 113180, 154416, 98916
7313, 74, 14, 111468, 154576, 99044
7314, 74, 15, 112316, 156976, 100957
7315, 74, 16, 110212, 157700, 101760
7316, 74, 17, 111756, 160304, 103674
7317, 74, 18, 112348, 162552, 105147
7318, 74, 19, 112228, 163796, 106386
7319, 74, 20, 111532, 164024, 106579
7320, 74, 21, 111620, 165500, 107906
7321, 74, 22, 113188, 167900, 109604
7322, 74, 23, 111612, 167152, 109241
7323, 74, 24, 110172, 166208, 108797
7324, 74, 25, 112932, 170580, 111850
7325, 74, 26, 110788, 168932, 110769
7326, 74, 27, 113220, 172652, 113421
7327, 74, 28, 111276, 171448, 112706
7328, 74, 29, 110588, 170688, 112228
7329, 74, 30, 111780, 172572, 113540
7330, 74, 31, 112588, 174624, 115012
7331, 74, 32, 113140, 175388, 115710
7332, 74, 33, 112300, 174736, 115168
7333, 74, 34, 112340, 174940, 115344
7334, 74, 35, 113892, 177916, 117422
7335, 74, 36, 112148, 176684, 116653
7336, 74, 37, 112572, 177288, 117079
7337, 74, 38, 112908, 177640, 117463
7338, 74, 39, 112060, 177912, 117654
7339, 74, 40, 111516, 177104, 117299
7340, 74, 41, 112484, 178476, 118136
7341, 74, 42, 113004, 179584, 118896
7342, 74, 43, 111092, 177788, 117733
7343, 74, 44, 113556, 181076, 120071
7344, 74, 45, 110628, 177796, 117933
7345, 74, 46, 112100, 179460, 119020
7346, 74, 47, 112788, 180540, 119901
7347, 74, 48, 113332, 182068, 120619
7348, 74, 49, 111132, 179648, 119242
7349, 74, 50, 110964, 179540, 119178
7350, 74, 51, 110804, 179228, 118873
7351, 74, 52, 112468, 181540, 120395
7352, 74, 53, 112684, 182464, 121431
7353, 74, 54, 112884, 182540, 121337
7354, 74, 55, 112740, 183060, 121772
7355, 74, 56, 111748, 181884, 120841
7356, 74, 57, 111204, 181140, 120482
7357, 74, 58, 110748, 181120, 120470
7358, 74, 59, 113188, 184460, 122681
7359, 74, 60, 110564, 180708, 120107
7360, 74, 61, 110476, 180728, 120340
7361, 74, 62, 111980, 182816, 121576
7362, 74, 63, 111844, 182740, 121838
7363, 74, 64, 113076, 184740, 123043
7364, 74, 65, 113716, 185492, 123662
7365, 74, 66, 113308, 185424, 123491
7366, 74, 67, 112188, 183952, 122607
7367, 74, 68, 111884, 184296, 122806
7368, 74, 69, 112492, 184656, 123078
7369, 74, 70, 110780, 183000, 121820
7370, 74, 71, 113052, 185584, 123774
7371, 74, 72, 111564, 184384, 122833
7372, 74, 73, 112900, 185772, 123917
7373, 74, 74, 111212, 183800, 122612
7374, 74, 75, 112484, 185932, 123863
7375, 74, 76, 112524, 186016, 124098
7376, 74, 77, 110084, 182348, 121576
7377, 74, 78, 111332, 184140, 122930
7378, 74, 79, 111468, 184544, 123008
7379, 74, 80, 111324, 184216, 122902
7380, 74, 81, 110940, 183960, 122764
7381, 74, 82, 113180, 186992, 124606
7382, 74, 83, 112188, 186000, 124300
7383, 74, 84, 111748, 185668, 124064
7384, 74, 85, 110988, 184384, 122919
7385, 74, 86, 111404, 185200, 123574
7386, 74, 87, 112196, 186036, 124415
7387, 74, 88, 111396, 185628, 124165
7388, 74, 89, 112004, 186132, 124254
7389, 74, 90, 111060, 184588, 123306
7390, 74, 91, 112124, 186592, 124705
7391, 74, 92, 111788, 186128, 124205
7392, 74, 93, 112452, 187068, 124927
7393, 74, 94, 112580, 186852, 124818
7394, 74, 95, 113956, 189548, 126907
7395, 74, 96, 113188, 188588, 126152
7396, 74, 97, 112292, 187076, 124959
7397, 74, 98, 114660, 190764, 127554
7398, 74, 99, 111996, 186640, 124709
7399, 74, 100, 111076, 185916, 124357
7400, 75, 1, 109948, 92984, 38880
7401, 75, 2, 111364, 101668, 51717
7402, 75, 3, 111860, 109668, 60620
7403, 75, 4, 110388, 116124, 67281
7404, 75, 5, 110708, 122492, 72574
7405, 75, 6, 109188, 127140, 76791
7406, 75, 7, 110892, 133184, 81590
7407, 75, 8, 111108, 137396, 85260
7408, 75, 9, 112364, 142224, 88923
7409, 75, 10, 109996, 143608, 90344
7410, 75, 11, 112180, 148908, 94443
7411, 75, 12, 109836, 148808, 94817
7412, 75, 13, 111012, 151940, 96969
7413, 75, 14, 110756, 154084, 98788
7414, 75, 15, 111356, 157048, 100849
7415, 75, 16, 110156, 157544, 101722
7416, 75, 17, 111220, 159820, 103359
7417, 75, 18, 110500, 159700, 103360
7418, 75, 19, 109380, 160620, 104365
7419, 75, 20, 112060, 165080, 107413
7420, 75, 21, 111268, 165324, 107869
7421, 75, 22, 111948, 166568, 108732
7422, 75, 23, 111732, 167788, 109676
7423, 75, 24, 110500, 167316, 109260
7424, 75, 25, 111796, 169572, 111077
7425, 75, 26, 112204, 170032, 111352
7426, 75, 27, 111468, 170168, 111656
7427, 75, 28, 111380, 171228, 112514
7428, 75, 29, 110380, 170840, 112445
7429, 75, 30, 110028, 170632, 112266
7430, 75, 31, 109276, 169632, 111624
7431, 75, 32, 110708, 173204, 114230
7432, 75, 33, 109964, 172368, 113421
7433, 75, 34, 110292, 173004, 114138
7434, 75, 35, 109908, 173092, 114291
7435, 75, 36, 111196, 175656, 116074
7436, 75, 37, 111916, 176480, 116529
7437, 75, 38, 111540, 176084, 116429
7438, 75, 39, 108044, 172320, 113880
7439, 75, 40, 109588, 174756, 115646
7440, 75, 41, 110852, 176244, 116418
7441, 75, 42, 111668, 177716, 117795
7442, 75, 43, 109532, 175560, 116291
7443, 75, 44, 110252, 176392, 116851
7444, 75, 45, 111884, 179128, 118715
7445, 75, 46, 110892, 178256, 118205
7446, 75, 47, 111220, 178828, 118674
7447, 75, 48, 111564, 179512, 119243
7448, 75, 49, 110820, 178916, 118619
7449, 75, 50, 111868, 180312, 119643
7450, 75, 51, 113524, 182740, 121579
7451, 75, 52, 110100, 178788, 118609
7452, 75, 53, 109980, 179168, 119008
7453, 75, 54, 110788, 180228, 119776
7454, 75, 55, 111956, 181276, 120352
7455, 75, 56, 110924, 180568, 120134
7456, 75, 57, 110492, 180344, 119969
7457, 75, 58, 109388, 178992, 118988
7458, 75, 59, 111884, 182696, 121591
7459, 75, 60, 109940, 180228, 119844
7460, 75, 61, 111948, 182608, 121572
7461, 75, 62, 109300, 179284, 119181
7462, 75, 63, 109996, 181056, 120516
7463, 75, 64, 110684, 181608, 120744
7464, 75, 65, 110708, 181652, 120908
7465, 75, 66, 107852, 178192, 118555
7466, 75, 67, 109260, 179840, 119542
7467, 75, 68, 110652, 181424, 120598
7468, 75, 69, 111532, 183752, 122547
7469, 75, 70, 111068, 183152, 122074
7470, 75, 71, 110300, 181392, 120912
7471, 75, 72, 110260, 182052, 121435
7472, 75, 73, 110940, 183208, 122127
7473, 75, 74, 112700, 185176, 123363
7474, 75, 75, 110396, 182944, 122014
7475, 75, 76, 110228, 182116, 121392
7476, 75, 77, 111244, 183856, 122469
7477, 75, 78, 112308, 185588, 123787
7478, 75, 79, 109940, 182372, 121712
7479, 75, 80, 111516, 184496, 123022
7480, 75, 81, 109484, 182328, 121649
7481, 75, 82, 111876, 184772, 123437
7482, 75, 83, 111380, 185356, 123761
7483, 75, 84, 111380, 184924, 123351
7484, 75, 85, 110372, 184156, 123041
7485, 75, 86, 110396, 183792, 122667
7486, 75, 87, 110660, 184364, 123013
7487, 75, 88, 111244, 185224, 123747
7488, 75, 89, 111340, 185344, 123747
7489, 75, 90, 110324, 183940, 122749
7490, 75, 91, 110332, 183960, 122755
7491, 75, 92, 111324, 185568, 123928
7492, 75, 93, 111516, 185920, 124388
7493, 75, 94, 109940, 183340, 122426
7494, 75, 95, 112588, 187768, 125515
7495, 75, 96, 113292, 188424, 125842
7496, 75, 97, 109044, 183020, 122125
7497, 75, 98, 111364, 185972, 124305
7498, 75, 99, 110292, 184732, 123465
7499, 75, 100, 109796, 183580, 122628
7500, 76, 1, 110340, 93180, 39433
7501, 76, 2, 108548, 100268, 51561
7502, 76, 3, 108388, 107892, 59894
7503, 76, 4, 109180, 115344, 66803
7504, 76, 5, 108036, 120956, 71753
7505, 76, 6, 108372, 126636, 76515
7506, 76, 7, 109092, 132012, 81020
7507, 76, 8, 108788, 135980, 84235
7508, 76, 9, 109140, 139924, 87381
7509, 76, 10, 108788, 142396, 89613
7510, 76, 11, 109628, 146344, 92717
7511, 76, 12, 109100, 148152, 94308
7512, 76, 13, 109252, 150964, 96553
7513, 76, 14, 109036, 152232, 97651
7514, 76, 15, 109348, 155348, 99963
7515, 76, 16, 109860, 156660, 101195
7516, 76, 17, 108844, 157088, 101421
7517, 76, 18, 108532, 158788, 102960
7518, 76, 19, 109748, 161116, 104662
7519, 76, 20, 109260, 161752, 105107
7520, 76, 21, 109980, 163312, 106393
7521, 76, 22, 110244, 164668, 107545
7522, 76, 23, 110676, 166228, 108642
7523, 76, 24, 106188, 162352, 106075
7524, 76, 25, 108372, 165380, 108134
7525, 76, 26, 109820, 168080, 110192
7526, 76, 27, 108708, 167548, 109783
7527, 76, 28, 110036, 169548, 111351
7528, 76, 29, 109236, 168780, 110905
7529, 76, 30, 109028, 169908, 111784
7530, 76, 31, 109964, 171720, 113208
7531, 76, 32, 109244, 171192, 112744
7532, 76, 33, 109868, 172016, 113439
7533, 76, 34, 108532, 170708, 112346
7534, 76, 35, 111484, 175592, 115942
7535, 76, 36, 109796, 173548, 114546
7536, 76, 37, 110892, 175144, 115714
7537, 76, 38, 110484, 175644, 116263
7538, 76, 39, 109436, 174464, 115371
7539, 76, 40, 109268, 174628, 115618
7540, 76, 41, 110388, 176028, 116406
7541, 76, 42, 109156, 174852, 115698
7542, 76, 43, 110196, 176132, 116553
7543, 76, 44, 109028, 175828, 116511
7544, 76, 45, 109652, 176452, 117104
7545, 76, 46, 110324, 177692, 117905
7546, 76, 47, 109228, 176432, 117114
7547, 76, 48, 109428, 176900, 117284
7548, 76, 49, 110388, 178740, 118619
7549, 76, 50, 109220, 177092, 117550
7550, 76, 51, 108868, 177172, 117593
7551, 76, 52, 108892, 176912, 117296
7552, 76, 53, 109516, 178056, 118224
7553, 76, 54, 109732, 178588, 118549
7554, 76, 55, 110660, 180324, 119844
7555, 76, 56, 108948, 177676, 117985
7556, 76, 57, 107588, 176452, 117085
7557, 76, 58, 108836, 177956, 118266
7558, 76, 59, 110204, 179664, 119386
7559, 76, 60, 109428, 179364, 119383
7560, 76, 61, 109868, 180352, 119957
7561, 76, 62, 111028, 181644, 120804
7562, 76, 63, 109356, 179864, 119803
7563, 76, 64, 108380, 179008, 119051
7564, 76, 65, 109004, 179856, 119849
7565, 76, 66, 108148, 179004, 119104
7566, 76, 67, 107756, 178272, 118598
7567, 76, 68, 108020, 178708, 118922
7568, 76, 69, 106508, 177096, 117946
7569, 76, 70, 110732, 182208, 121444
7570, 76, 71, 109540, 181276, 120720
7571, 76, 72, 110404, 182028, 121272
7572, 76, 73, 109348, 180980, 120537
7573, 76, 74, 110052, 182308, 121566
7574, 76, 75, 109428, 181452, 120986
7575, 76, 76, 111012, 183380, 122314
7576, 76, 77, 109500, 181792, 121109
7577, 76, 78, 109060, 181156, 120645
7578, 76, 79, 109516, 181912, 121501
7579, 76, 80, 109636, 182172, 121345
7580, 76, 81, 109196, 181752, 121048
7581, 76, 82, 110692, 183620, 122423
7582, 76, 83, 110796, 183928, 122758
7583, 76, 84, 109812, 182996, 122220
7584, 76, 85, 108644, 181540, 121180
7585, 76, 86, 109764, 182988, 122034
7586, 76, 87, 109628, 182392, 121692
7587, 76, 88, 107828, 180372, 120430
7588, 76, 89, 110172, 183776, 122781
7589, 76, 90, 107740, 180528, 120486
7590, 76, 91, 108884, 181836, 121263
7591, 76, 92, 108692, 181788, 121300
7592, 76, 93, 110044, 183888, 123029
7593, 76, 94, 109260, 182952, 122196
7594, 76, 95, 109204, 182940, 122109
7595, 76, 96, 108316, 181488, 121157
7596, 76, 97, 109892, 183404, 122306
7597, 76, 98, 110204, 184416, 123072
7598, 76, 99, 108532, 182388, 121902
7599, 76, 100, 110324, 184780, 123371
7600, 77, 1, 108236, 92128, 39052
7601, 77, 2, 109844, 100916, 51567
7602, 77, 3, 107996, 107744, 59895
7603, 77, 4, 108436, 115196, 66771
7604, 77, 5, 109076, 121628, 72320
7605, 77, 6, 108004, 126332, 76306
7606, 77, 7, 110060, 132304, 80994
7607, 77, 8, 108492, 135544, 84151
7608, 77, 9, 107100, 138680, 86789
7609, 77, 10, 108556, 142880, 89994
7610, 77, 11, 106748, 144328, 91551
7611, 77, 12, 108596, 148076, 94204
7612, 77, 13, 108132, 150292, 96188
7613, 77, 14, 106668, 150824, 96814
7614, 77, 15, 105452, 150848, 96936
7615, 77, 16, 108996, 156812, 101292
7616, 77, 17, 107940, 156548, 101163
7617, 77, 18, 108932, 159468, 103368
7618, 77, 19, 108324, 160004, 103925
7619, 77, 20, 106956, 159688, 103958
7620, 77, 21, 105020, 158104, 102715
7621, 77, 22, 109100, 163696, 106876
7622, 77, 23, 107964, 163048, 106542
7623, 77, 24, 109524, 166500, 109001
7624, 77, 25, 108380, 165344, 108187
7625, 77, 26, 106436, 163580, 107176
7626, 77, 27, 106764, 165160, 108170
7627, 77, 28, 109516, 168784, 110658
7628, 77, 29, 108228, 168300, 110718
7629, 77, 30, 108548, 168900, 110896
7630, 77, 31, 108036, 169748, 111765
7631, 77, 32, 107964, 169400, 111528
7632, 77, 33, 108156, 170200, 112164
7633, 77, 34, 107196, 169512, 111649
7634, 77, 35, 105572, 168156, 110772
7635, 77, 36, 107340, 170848, 112674
7636, 77, 37, 106428, 169984, 112196
7637, 77, 38, 106876, 171024, 112881
7638, 77, 39, 107644, 172056, 113659
7639, 77, 40, 105636, 169508, 111866
7640, 77, 41, 106412, 171008, 112846
7641, 77, 42, 107748, 172932, 114476
7642, 77, 43, 109260, 175536, 116031
7643, 77, 44, 107788, 174128, 115345
7644, 77, 45, 107956, 174444, 115597
7645, 77, 46, 107884, 174664, 115718
7646, 77, 47, 108420, 175172, 116063
7647, 77, 48, 107724, 174976, 116014
7648, 77, 49, 107916, 174608, 115717
7649, 77, 50, 107132, 174680, 115923
7650, 77, 51, 108732, 176808, 117427
7651, 77, 52, 107572, 175508, 116374
7652, 77, 53, 107380, 175540, 116552
7653, 77, 54, 109444, 178060, 118152
7654, 77, 55, 109260, 178128, 118446
7655, 77, 56, 106660, 174780, 115917
7656, 77, 57, 106796, 175800, 116867
7657, 77, 58, 107468, 176136, 117008
7658, 77, 59, 107868, 176928, 117697
7659, 77, 60, 107276, 177120, 117738
7660, 77, 61, 107572, 177284, 117851
7661, 77, 62, 106700, 176408, 117338
7662, 77, 63, 106852, 176580, 117443
7663, 77, 64, 108524, 179128, 119136
7664, 77, 65, 107524, 178068, 118614
7665, 77, 66, 108084, 178644, 118936
7666, 77, 67, 109204, 180268, 120013
7667, 77, 68, 109260, 180304, 120086
7668, 77, 69, 106388, 176468, 117491
7669, 77, 70, 108412, 179744, 119635
7670, 77, 71, 107932, 179096, 119177
7671, 77, 72, 107100, 177576, 118288
7672, 77, 73, 107876, 179196, 119435
7673, 77, 74, 107700, 178628, 118956
7674, 77, 75, 108636, 180432, 120421
7675, 77, 76, 109660, 181640, 121071
7676, 77, 77, 107764, 179468, 119479
7677, 77, 78, 108388, 180620, 120391
7678, 77, 79, 107068, 178488, 119026
7679, 77, 80, 108740, 180900, 120540
7680, 77, 81, 106892, 178720, 119122
7681, 77, 82, 107588, 179732, 119681
7682, 77, 83, 107636, 179788, 119849
7683, 77, 84, 107540, 179876, 119907
7684, 77, 85, 107844, 180556, 120369
7685, 77, 86, 107356, 179360, 119538
7686, 77, 87, 107636, 180020, 120014
7687, 77, 88, 109660, 182952, 122057
7688, 77, 89, 109404, 182832, 121995
7689, 77, 90, 108588, 181504, 121051
7690, 77, 91, 106444, 178984, 119302
7691, 77, 92, 108028, 180760, 120485
7692, 77, 93, 108876, 181960, 121506
7693, 77, 94, 108228, 181548, 121194
7694, 77, 95, 108004, 181372, 121323
7695, 77, 96, 108268, 182168, 121676
7696, 77, 97, 108388, 181500, 121043
7697, 77, 98, 109796, 183956, 122803
7698, 77, 99, 108372, 181916, 121393
7699, 77, 100, 108028, 181392, 121308
7700, 78, 1, 105068, 90544, 38816
7701, 78, 2, 107436, 99720, 51280
7702, 78, 3, 106716, 107024, 59521
7703, 78, 4, 106412, 113888, 65899
7704, 78, 5, 106148, 119948, 71343
7705, 78, 6, 106980, 125988, 76311
7706, 78, 7, 107692, 130968, 80399
7707, 78, 8, 104748, 132880, 82473
7708, 78, 9, 106148, 137620, 86244
7709, 78, 10, 107060, 141244, 88907
7710, 78, 11, 106980, 144092, 91293
7711, 78, 12, 106900, 146396, 92954
7712, 78, 13, 105452, 148128, 94807
7713, 78, 14, 107812, 152004, 97546
7714, 78, 15, 106636, 152008, 97825
7715, 78, 16, 107068, 154016, 99342
7716, 78, 17, 106868, 155468, 100458
7717, 78, 18, 104908, 155168, 100549
7718, 78, 19, 108356, 159892, 103832
7719, 78, 20, 106708, 159348, 103447
7720, 78, 21, 106796, 160008, 104177
7721, 78, 22, 106236, 160472, 104498
7722, 78, 23, 104092, 159576, 104079
7723, 78, 24, 106004, 161828, 105854
7724, 78, 25, 105292, 162264, 106255
7725, 78, 26, 106244, 163764, 107010
7726, 78, 27, 105492, 163916, 107309
7727, 78, 28, 105996, 165272, 108532
7728, 78, 29, 105756, 164800, 108075
7729, 78, 30, 106180, 165868, 108837
7730, 78, 31, 106668, 167920, 110515
7731, 78, 32, 108228, 169348, 111497
7732, 78, 33, 105708, 166960, 109808
7733, 78, 34, 106124, 167984, 110640
7734, 78, 35, 106716, 169296, 111659
7735, 78, 36, 106564, 169508, 111924
7736, 78, 37, 106236, 169320, 111739
7737, 78, 38, 106940, 170208, 112328
7738, 78, 39, 107060, 171284, 113250
7739, 78, 40, 105996, 170288, 112395
7740, 78, 41, 106772, 171604, 113553
7741, 78, 42, 105660, 170456, 112623
7742, 78, 43, 105460, 170428, 112536
7743, 78, 44, 107140, 172716, 114259
7744, 78, 45, 106572, 173056, 114629
7745, 78, 46, 107924, 174612, 115768
7746, 78, 47, 107212, 174496, 115600
7747, 78, 48, 106148, 172548, 114185
7748, 78, 49, 105772, 172712, 114464
7749, 78, 50, 107100, 174120, 115350
7750, 78, 51, 107100, 174944, 116137
7751, 78, 52, 106708, 174076, 115443
