ID,rows,cols,nonzeros,sparsity,redundancy,size,constructor_time,scalar_time,spmv_time,spmm_time,sum_time
28, 100, 100, 1000.000000, 0.100000, 0.972000, 7560.000000, 67275, 120, 3266, 42229, 20
28, 100, 100, 1000.000000, 0.100000, 0.972000, 7560.000000, 90489, 121, 3266, 41778, 20
28, 100, 100, 1000.000000, 0.100000, 0.972000, 7560.000000, 125894, 120, 3266, 41958, 30
28, 100, 100, 1000.000000, 0.100000, 0.972000, 7560.000000, 103262, 120, 3266, 63468, 20
28, 100, 100, 1000.000000, 0.100000, 0.972000, 7560.000000, 93494, 120, 3266, 60763, 20
28, 100, 100, 1000.000000, 0.100000, 0.972000, 7560.000000, 86570, 121, 3266, 59801, 30
28, 100, 100, 1000.000000, 0.100000, 0.972000, 7560.000000, 88394, 120, 3256, 65492, 20
28, 100, 100, 1000.000000, 0.100000, 0.972000, 7560.000000, 89987, 120, 3256, 65252, 20
28, 100, 100, 1000.000000, 0.100000, 0.972000, 7560.000000, 85138, 120, 3266, 63177, 30
28, 100, 100, 1000.000000, 0.100000, 0.972000, 7560.000000, 86882, 121, 3266, 68187, 20
28, 100, 100, 1000.000000, 0.100000, 0.972000, 7560.000000, 118550, 110, 3266, 66925, 20
28, 100, 100, 1000.000000, 0.100000, 0.972000, 7560.000000, 120124, 110, 3266, 60683, 30
28, 100, 100, 1000.000000, 0.100000, 0.972000, 7560.000000, 105316, 111, 3266, 54241, 20
28, 100, 100, 1000.000000, 0.100000, 0.972000, 7560.000000, 105756, 110, 3266, 47007, 20
28, 100, 100, 1000.000000, 0.100000, 0.972000, 7560.000000, 141283, 110, 3266, 56665, 30
28, 100, 100, 1000.000000, 0.100000, 0.972000, 7560.000000, 108933, 110, 3267, 46907, 20
28, 100, 100, 1000.000000, 0.100000, 0.972000, 7560.000000, 122047, 111, 3276, 46927, 20
28, 100, 100, 1000.000000, 0.100000, 0.972000, 7560.000000, 108181, 120, 3276, 46657, 30
28, 100, 100, 1000.000000, 0.100000, 0.972000, 7560.000000, 104605, 120, 3266, 46677, 20
28, 100, 100, 1000.000000, 0.100000, 0.972000, 7560.000000, 98212, 120, 3256, 46617, 20
28, 100, 100, 1000.000000, 0.100000, 0.972000, 7560.000000, 143767, 121, 3266, 46656, 30
28, 100, 100, 1000.000000, 0.100000, 0.972000, 7560.000000, 125133, 120, 3266, 65582, 20
28, 100, 100, 1000.000000, 0.100000, 0.972000, 7560.000000, 114533, 120, 3266, 53689, 20
28, 100, 100, 1000.000000, 0.100000, 0.972000, 7560.000000, 87924, 120, 3266, 46577, 30
28, 100, 100, 1000.000000, 0.100000, 0.972000, 7560.000000, 65332, 121, 3276, 46156, 20
28, 100, 100, 1000.000000, 0.100000, 0.972000, 7560.000000, 68357, 120, 3266, 46196, 20
28, 100, 100, 1000.000000, 0.100000, 0.972000, 7560.000000, 68798, 120, 3266, 46226, 30
28, 100, 100, 1000.000000, 0.100000, 0.972000, 7560.000000, 66243, 120, 3266, 46126, 20
28, 100, 100, 1000.000000, 0.100000, 0.972000, 7560.000000, 67335, 120, 3256, 46226, 20
28, 100, 100, 1000.000000, 0.100000, 0.972000, 7560.000000, 64991, 110, 3266, 52447, 30
28, 100, 100, 1000.000000, 0.100000, 0.972000, 7560.000000, 67135, 110, 3266, 46837, 20
28, 100, 100, 1000.000000, 0.100000, 0.972000, 7560.000000, 85148, 110, 14227, 46757, 20
28, 100, 100, 1000.000000, 0.100000, 0.972000, 7560.000000, 68157, 110, 3556, 46556, 20
28, 100, 100, 1000.000000, 0.100000, 0.972000, 7560.000000, 64971, 110, 3406, 46697, 20
28, 100, 100, 1000.000000, 0.100000, 0.972000, 7560.000000, 65882, 110, 3266, 47038, 20
28, 100, 100, 1000.000000, 0.100000, 0.972000, 7560.000000, 63388, 110, 3276, 46646, 20
29, 100, 100, 1000.000000, 0.100000, 0.971000, 7572.000000, 71233, 200, 3526, 65591, 60
29, 100, 100, 1000.000000, 0.100000, 0.971000, 7572.000000, 69019, 171, 3397, 66653, 20
29, 100, 100, 1000.000000, 0.100000, 0.971000, 7572.000000, 67406, 120, 3406, 42399, 30
29, 100, 100, 1000.000000, 0.100000, 0.971000, 7572.000000, 70832, 130, 3336, 42269, 20
29, 100, 100, 1000.000000, 0.100000, 0.971000, 7572.000000, 67596, 121, 3357, 41878, 20
29, 100, 100, 1000.000000, 0.100000, 0.971000, 7572.000000, 66474, 130, 3326, 41868, 30
29, 100, 100, 1000.000000, 0.100000, 0.971000, 7572.000000, 66103, 130, 3356, 41808, 20
29, 100, 100, 1000.000000, 0.100000, 0.971000, 7572.000000, 65943, 120, 3326, 42188, 20
29, 100, 100, 1000.000000, 0.100000, 0.971000, 7572.000000, 82504, 121, 3326, 41828, 30
29, 100, 100, 1000.000000, 0.100000, 0.971000, 7572.000000, 69208, 120, 3326, 41808, 20
29, 100, 100, 1000.000000, 0.100000, 0.971000, 7572.000000, 69189, 120, 3336, 41798, 20
29, 100, 100, 1000.000000, 0.100000, 0.971000, 7572.000000, 69269, 110, 3316, 42369, 30
29, 100, 100, 1000.000000, 0.100000, 0.971000, 7572.000000, 68617, 111, 3336, 41747, 20
29, 100, 100, 1000.000000, 0.100000, 0.971000, 7572.000000, 66915, 110, 3316, 41938, 20
29, 100, 100, 1000.000000, 0.100000, 0.971000, 7572.000000, 68958, 110, 3336, 41668, 30
29, 100, 100, 1000.000000, 0.100000, 0.971000, 7572.000000, 65191, 120, 3316, 42599, 20
29, 100, 100, 1000.000000, 0.100000, 0.971000, 7572.000000, 69289, 121, 3327, 54381, 20
29, 100, 100, 1000.000000, 0.100000, 0.971000, 7572.000000, 68758, 120, 3317, 42248, 30
29, 100, 100, 1000.000000, 0.100000, 0.971000, 7572.000000, 67906, 120, 3336, 41848, 20
29, 100, 100, 1000.000000, 0.100000, 0.971000, 7572.000000, 68828, 120, 3326, 42319, 20
29, 100, 100, 1000.000000, 0.100000, 0.971000, 7572.000000, 67686, 121, 3336, 42078, 30
29, 100, 100, 1000.000000, 0.100000, 0.971000, 7572.000000, 67726, 120, 3316, 41698, 20
29, 100, 100, 1000.000000, 0.100000, 0.971000, 7572.000000, 92753, 120, 3336, 42559, 20
29, 100, 100, 1000.000000, 0.100000, 0.971000, 7572.000000, 67836, 120, 3336, 41767, 30
29, 100, 100, 1000.000000, 0.100000, 0.971000, 7572.000000, 68577, 121, 3326, 41607, 20
29, 100, 100, 1000.000000, 0.100000, 0.971000, 7572.000000, 70581, 110, 3316, 41878, 20
29, 100, 100, 1000.000000, 0.100000, 0.971000, 7572.000000, 69990, 110, 3336, 41808, 20
29, 100, 100, 1000.000000, 0.100000, 0.971000, 7572.000000, 67866, 110, 3316, 41787, 20
29, 100, 100, 1000.000000, 0.100000, 0.971000, 7572.000000, 68407, 110, 3326, 41717, 20
29, 100, 100, 1000.000000, 0.100000, 0.971000, 7572.000000, 66143, 110, 3337, 41738, 20
29, 100, 100, 1000.000000, 0.100000, 0.971000, 7572.000000, 67535, 110, 3336, 41687, 30
29, 100, 100, 1000.000000, 0.100000, 0.971000, 7572.000000, 69099, 110, 3316, 41648, 20
29, 100, 100, 1000.000000, 0.100000, 0.971000, 7572.000000, 69349, 110, 3346, 41687, 20
29, 100, 100, 1000.000000, 0.100000, 0.971000, 7572.000000, 67846, 110, 3326, 41978, 30
29, 100, 100, 1000.000000, 0.100000, 0.971000, 7572.000000, 68717, 110, 3347, 42068, 20
29, 100, 100, 1000.000000, 0.100000, 0.971000, 7572.000000, 67305, 111, 3316, 41617, 20
29, 100, 100, 1000.000000, 0.100000, 0.971000, 7572.000000, 66223, 110, 3346, 41447, 30
29, 100, 100, 1000.000000, 0.100000, 0.971000, 7572.000000, 81742, 110, 3316, 41707, 20
29, 100, 100, 1000.000000, 0.100000, 0.971000, 7572.000000, 67366, 110, 3327, 56295, 20
29, 100, 100, 1000.000000, 0.100000, 0.971000, 7572.000000, 66694, 110, 3326, 41778, 31
29, 100, 100, 1000.000000, 0.100000, 0.971000, 7572.000000, 70150, 110, 3336, 54962, 20
29, 100, 100, 1000.000000, 0.100000, 0.971000, 7572.000000, 66874, 110, 3316, 41868, 20
29, 100, 100, 1000.000000, 0.100000, 0.971000, 7572.000000, 67335, 110, 3336, 42058, 30
29, 100, 100, 1000.000000, 0.100000, 0.971000, 7572.000000, 68077, 121, 3336, 41527, 20
29, 100, 100, 1000.000000, 0.100000, 0.971000, 7572.000000, 66764, 120, 3336, 42039, 20
29, 100, 100, 1000.000000, 0.100000, 0.971000, 7572.000000, 67285, 120, 3326, 41908, 30
29, 100, 100, 1000.000000, 0.100000, 0.971000, 7572.000000, 69419, 120, 3346, 41938, 20
29, 100, 100, 1000.000000, 0.100000, 0.971000, 7572.000000, 69779, 121, 3326, 41968, 20
29, 100, 100, 1000.000000, 0.100000, 0.971000, 7572.000000, 66554, 120, 3336, 41848, 30
29, 100, 100, 1000.000000, 0.100000, 0.971000, 7572.000000, 66132, 120, 3316, 54561, 20
29, 100, 100, 1000.000000, 0.100000, 0.971000, 7572.000000, 68397, 120, 3337, 60833, 20
29, 100, 100, 1000.000000, 0.100000, 0.971000, 7572.000000, 81021, 121, 3326, 47088, 31
29, 100, 100, 1000.000000, 0.100000, 0.971000, 7572.000000, 70321, 120, 3336, 46697, 20
29, 100, 100, 1000.000000, 0.100000, 0.971000, 7572.000000, 67255, 120, 3316, 46667, 20
29, 100, 100, 1000.000000, 0.100000, 0.971000, 7572.000000, 67726, 120, 3326, 46316, 30
29, 100, 100, 1000.000000, 0.100000, 0.971000, 7572.000000, 68458, 120, 3306, 46466, 20
29, 100, 100, 1000.000000, 0.100000, 0.971000, 7572.000000, 69740, 120, 3326, 46367, 20
29, 100, 100, 1000.000000, 0.100000, 0.971000, 7572.000000, 68717, 120, 3326, 46506, 30
29, 100, 100, 1000.000000, 0.100000, 0.971000, 7572.000000, 67155, 121, 3326, 46587, 20
29, 100, 100, 1000.000000, 0.100000, 0.971000, 7572.000000, 68747, 120, 3306, 46917, 20
29, 100, 100, 1000.000000, 0.100000, 0.971000, 7572.000000, 69489, 120, 3336, 46467, 30
29, 100, 100, 1000.000000, 0.100000, 0.971000, 7572.000000, 69309, 120, 3316, 60222, 20
29, 100, 100, 1000.000000, 0.100000, 0.971000, 7572.000000, 69560, 121, 3326, 42399, 20
29, 100, 100, 1000.000000, 0.100000, 0.971000, 7572.000000, 68858, 120, 3326, 41998, 20
29, 100, 100, 1000.000000, 0.100000, 0.971000, 7572.000000, 69870, 110, 3336, 41938, 20
29, 100, 100, 1000.000000, 0.100000, 0.971000, 7572.000000, 89416, 120, 3316, 42639, 20
29, 100, 100, 1000.000000, 0.100000, 0.971000, 7572.000000, 90598, 111, 3326, 41628, 20
29, 100, 100, 1000.000000, 0.100000, 0.971000, 7572.000000, 75411, 110, 3316, 41778, 20
29, 100, 100, 1000.000000, 0.100000, 0.971000, 7572.000000, 67035, 110, 3327, 41507, 20
29, 100, 100, 1000.000000, 0.100000, 0.971000, 7572.000000, 68948, 111, 3316, 41537, 20
29, 100, 100, 1000.000000, 0.100000, 0.971000, 7572.000000, 67986, 111, 3326, 41818, 30
29, 100, 100, 1000.000000, 0.100000, 0.971000, 7572.000000, 68367, 110, 3316, 41677, 20
29, 100, 100, 1000.000000, 0.100000, 0.971000, 7572.000000, 67216, 110, 3326, 41727, 20
29, 100, 100, 1000.000000, 0.100000, 0.971000, 7572.000000, 74920, 111, 3317, 41738, 30
29, 100, 100, 1000.000000, 0.100000, 0.971000, 7572.000000, 78496, 111, 3326, 41607, 21
29, 100, 100, 1000.000000, 0.100000, 0.971000, 7572.000000, 69499, 110, 3306, 41728, 20
29, 100, 100, 1000.000000, 0.100000, 0.971000, 7572.000000, 68216, 110, 3316, 41317, 30
29, 100, 100, 1000.000000, 0.100000, 0.971000, 7572.000000, 68608, 111, 3316, 41657, 20
29, 100, 100, 1000.000000, 0.100000, 0.971000, 7572.000000, 66554, 110, 3327, 41858, 20
29, 100, 100, 1000.000000, 0.100000, 0.971000, 7572.000000, 95577, 110, 3306, 41848, 30
29, 100, 100, 1000.000000, 0.100000, 0.971000, 7572.000000, 84847, 110, 3326, 41868, 20
29, 100, 100, 1000.000000, 0.100000, 0.971000, 7572.000000, 67606, 121, 3326, 41718, 20
29, 100, 100, 1000.000000, 0.100000, 0.971000, 7572.000000, 68989, 120, 3327, 41777, 30
29, 100, 100, 1000.000000, 0.100000, 0.971000, 7572.000000, 65592, 120, 3326, 41638, 20
29, 100, 100, 1000.000000, 0.100000, 0.971000, 7572.000000, 67966, 120, 3326, 69680, 21
29, 100, 100, 1000.000000, 0.100000, 0.971000, 7572.000000, 65872, 121, 3306, 83345, 29
29, 100, 100, 1000.000000, 0.100000, 0.971000, 7572.000000, 65823, 120, 3317, 42198, 20
29, 100, 100, 1000.000000, 0.100000, 0.971000, 7572.000000, 67966, 120, 3317, 41708, 20
29, 100, 100, 1000.000000, 0.100000, 0.971000, 7572.000000, 68608, 120, 3326, 41708, 30
29, 100, 100, 1000.000000, 0.100000, 0.971000, 7572.000000, 65813, 120, 3316, 41867, 20
29, 100, 100, 1000.000000, 0.100000, 0.971000, 7572.000000, 69930, 120, 3326, 41578, 20
29, 100, 100, 1000.000000, 0.100000, 0.971000, 7572.000000, 63368, 120, 3316, 41908, 30
29, 100, 100, 1000.000000, 0.100000, 0.971000, 7572.000000, 68488, 121, 3326, 41798, 20
29, 100, 100, 1000.000000, 0.100000, 0.971000, 7572.000000, 85178, 120, 3316, 42038, 20
29, 100, 100, 1000.000000, 0.100000, 0.971000, 7572.000000, 68347, 120, 3336, 41848, 30
29, 100, 100, 1000.000000, 0.100000, 0.971000, 7572.000000, 65832, 120, 3316, 41587, 20
29, 100, 100, 1000.000000, 0.100000, 0.971000, 7572.000000, 69549, 121, 3327, 41878, 20
29, 100, 100, 1000.000000, 0.100000, 0.971000, 7572.000000, 65392, 120, 3326, 41728, 30
29, 100, 100, 1000.000000, 0.100000, 0.971000, 7572.000000, 70291, 120, 3336, 41707, 20
29, 100, 100, 1000.000000, 0.100000, 0.971000, 7572.000000, 65221, 120, 3306, 41538, 20
30, 100, 100, 1000.000000, 0.100000, 0.970000, 7584.000000, 94395, 200, 3907, 95318, 60
30, 100, 100, 1000.000000, 0.100000, 0.970000, 7584.000000, 84117, 200, 4027, 60091, 20
30, 100, 100, 1000.000000, 0.100000, 0.970000, 7584.000000, 97872, 201, 4008, 58158, 20
30, 100, 100, 1000.000000, 0.100000, 0.970000, 7584.000000, 101158, 130, 3596, 59871, 30
30, 100, 100, 1000.000000, 0.100000, 0.970000, 7584.000000, 118019, 131, 3506, 60984, 20
30, 100, 100, 1000.000000, 0.100000, 0.970000, 7584.000000, 94476, 120, 3547, 46837, 20
30, 100, 100, 1000.000000, 0.100000, 0.970000, 7584.000000, 85178, 110, 3336, 51476, 31
30, 100, 100, 1000.000000, 0.100000, 0.970000, 7584.000000, 93665, 110, 3376, 57718, 20
30, 100, 100, 1000.000000, 0.100000, 0.970000, 7584.000000, 104344, 120, 3367, 46897, 20
30, 100, 100, 1000.000000, 0.100000, 0.970000, 7584.000000, 91620, 120, 3356, 46837, 30
30, 100, 100, 1000.000000, 0.100000, 0.970000, 7584.000000, 89146, 120, 3346, 47238, 20
30, 100, 100, 1000.000000, 0.100000, 0.970000, 7584.000000, 90849, 120, 3336, 61144, 20
30, 100, 100, 1000.000000, 0.100000, 0.970000, 7584.000000, 88735, 121, 3336, 46957, 20
30, 100, 100, 1000.000000, 0.100000, 0.970000, 7584.000000, 110966, 120, 3907, 46647, 20
30, 100, 100, 1000.000000, 0.100000, 0.970000, 7584.000000, 112289, 120, 3717, 46687, 20
30, 100, 100, 1000.000000, 0.100000, 0.970000, 7584.000000, 93003, 110, 3697, 58218, 20
30, 100, 100, 1000.000000, 0.100000, 0.970000, 7584.000000, 93023, 110, 3587, 62947, 20
30, 100, 100, 1000.000000, 0.100000, 0.970000, 7584.000000, 99976, 110, 3536, 60863, 20
30, 100, 100, 1000.000000, 0.100000, 0.970000, 7584.000000, 95899, 110, 3536, 84888, 20
30, 100, 100, 1000.000000, 0.100000, 0.970000, 7584.000000, 87743, 121, 3527, 47498, 30
30, 100, 100, 1000.000000, 0.100000, 0.970000, 7584.000000, 82724, 120, 3536, 46697, 20
30, 100, 100, 1000.000000, 0.100000, 0.970000, 7584.000000, 94966, 120, 3527, 60673, 20
30, 100, 100, 1000.000000, 0.100000, 0.970000, 7584.000000, 94706, 120, 3536, 57637, 30
30, 100, 100, 1000.000000, 0.100000, 0.970000, 7584.000000, 96339, 121, 3506, 46417, 20
30, 100, 100, 1000.000000, 0.100000, 0.970000, 7584.000000, 101038, 111, 3547, 46115, 20
30, 100, 100, 1000.000000, 0.100000, 0.970000, 7584.000000, 101860, 120, 3506, 46226, 30
30, 100, 100, 1000.000000, 0.100000, 0.970000, 7584.000000, 92732, 120, 3537, 46135, 20
30, 100, 100, 1000.000000, 0.100000, 0.970000, 7584.000000, 93945, 120, 3486, 46256, 20
30, 100, 100, 1000.000000, 0.100000, 0.970000, 7584.000000, 95187, 120, 3516, 46166, 30
30, 100, 100, 1000.000000, 0.100000, 0.970000, 7584.000000, 91560, 120, 3507, 46196, 20
30, 100, 100, 1000.000000, 0.100000, 0.970000, 7584.000000, 93193, 120, 3957, 46246, 20
30, 100, 100, 1000.000000, 0.100000, 0.970000, 7584.000000, 92282, 121, 3567, 67947, 30
30, 100, 100, 1000.000000, 0.100000, 0.970000, 7584.000000, 90859, 120, 3466, 49772, 20
30, 100, 100, 1000.000000, 0.100000, 0.970000, 7584.000000, 92242, 110, 3326, 46677, 20
30, 100, 100, 1000.000000, 0.100000, 0.970000, 7584.000000, 91440, 120, 3327, 46607, 30
30, 100, 100, 1000.000000, 0.100000, 0.970000, 7584.000000, 103232, 121, 3326, 46617, 20
30, 100, 100, 1000.000000, 0.100000, 0.970000, 7584.000000, 90940, 120, 3917, 46717, 20
30, 100, 100, 1000.000000, 0.100000, 0.970000, 7584.000000, 89516, 120, 4008, 46817, 30
30, 100, 100, 1000.000000, 0.100000, 0.970000, 7584.000000, 90349, 121, 3777, 60632, 301
30, 100, 100, 1000.000000, 0.100000, 0.970000, 7584.000000, 88654, 120, 3747, 42178, 20
30, 100, 100, 1000.000000, 0.100000, 0.970000, 7584.000000, 90859, 120, 3607, 41928, 20
30, 100, 100, 1000.000000, 0.100000, 0.970000, 7584.000000, 89917, 110, 4608, 42119, 20
30, 100, 100, 1000.000000, 0.100000, 0.970000, 7584.000000, 90739, 120, 4499, 42128, 30
30, 100, 100, 1000.000000, 0.100000, 0.970000, 7584.000000, 85119, 121, 3737, 41768, 30
30, 100, 100, 1000.000000, 0.100000, 0.970000, 7584.000000, 94075, 120, 3847, 41807, 29
30, 100, 100, 1000.000000, 0.100000, 0.970000, 7584.000000, 90739, 120, 3537, 41767, 31
30, 100, 100, 1000.000000, 0.100000, 0.970000, 7584.000000, 103242, 120, 3537, 41828, 30
30, 100, 100, 1000.000000, 0.100000, 0.970000, 7584.000000, 92241, 120, 3507, 41828, 20
30, 100, 100, 1000.000000, 0.100000, 0.970000, 7584.000000, 87373, 120, 3516, 41818, 20
30, 100, 100, 1000.000000, 0.100000, 0.970000, 7584.000000, 112459, 120, 3517, 41597, 30
30, 100, 100, 1000.000000, 0.100000, 0.970000, 7584.000000, 83796, 121, 3516, 42088, 20
30, 100, 100, 1000.000000, 0.100000, 0.970000, 7584.000000, 81512, 110, 3516, 41747, 20
30, 100, 100, 1000.000000, 0.100000, 0.970000, 7584.000000, 71153, 110, 3517, 41728, 20
30, 100, 100, 1000.000000, 0.100000, 0.970000, 7584.000000, 68698, 110, 3506, 47348, 30
30, 100, 100, 1000.000000, 0.100000, 0.970000, 7584.000000, 69128, 111, 3517, 59310, 20
30, 100, 100, 1000.000000, 0.100000, 0.970000, 7584.000000, 84818, 110, 3516, 59491, 30
30, 100, 100, 1000.000000, 0.100000, 0.970000, 7584.000000, 89747, 110, 3517, 61845, 20
30, 100, 100, 1000.000000, 0.100000, 0.970000, 7584.000000, 89657, 110, 3516, 62656, 20
30, 100, 100, 1000.000000, 0.100000, 0.970000, 7584.000000, 98023, 110, 3576, 64240, 20
30, 100, 100, 1000.000000, 0.100000, 0.970000, 7584.000000, 69399, 110, 4068, 72455, 20
30, 100, 100, 1000.000000, 0.100000, 0.970000, 7584.000000, 69991, 110, 3567, 47228, 20
30, 100, 100, 1000.000000, 0.100000, 0.970000, 7584.000000, 66243, 110, 3316, 46707, 30
30, 100, 100, 1000.000000, 0.100000, 0.970000, 7584.000000, 76112, 110, 3326, 46456, 30
30, 100, 100, 1000.000000, 0.100000, 0.970000, 7584.000000, 73517, 110, 3316, 46637, 20
30, 100, 100, 1000.000000, 0.100000, 0.970000, 7584.000000, 78987, 110, 3847, 46637, 30
30, 100, 100, 1000.000000, 0.100000, 0.970000, 7584.000000, 74388, 110, 3958, 46667, 30
30, 100, 100, 1000.000000, 0.100000, 0.970000, 7584.000000, 67616, 110, 4218, 52087, 30
30, 100, 100, 1000.000000, 0.100000, 0.970000, 7584.000000, 69580, 110, 4388, 46967, 20
30, 100, 100, 1000.000000, 0.100000, 0.970000, 7584.000000, 69169, 110, 4518, 46687, 20
30, 100, 100, 1000.000000, 0.100000, 0.970000, 7584.000000, 76842, 110, 4008, 46637, 20
30, 100, 100, 1000.000000, 0.100000, 0.970000, 7584.000000, 94585, 110, 4068, 46506, 30
30, 100, 100, 1000.000000, 0.100000, 0.970000, 7584.000000, 87002, 110, 4628, 46707, 31
30, 100, 100, 1000.000000, 0.100000, 0.970000, 7584.000000, 69128, 110, 3587, 46577, 30
30, 100, 100, 1000.000000, 0.100000, 0.970000, 7584.000000, 68658, 111, 3536, 46697, 20
30, 100, 100, 1000.000000, 0.100000, 0.970000, 7584.000000, 67055, 110, 3516, 46627, 20
30, 100, 100, 1000.000000, 0.100000, 0.970000, 7584.000000, 68277, 110, 3507, 46536, 20
30, 100, 100, 1000.000000, 0.100000, 0.970000, 7584.000000, 69459, 110, 3536, 46507, 20
30, 100, 100, 1000.000000, 0.100000, 0.970000, 7584.000000, 68337, 111, 3517, 46646, 20
30, 100, 100, 1000.000000, 0.100000, 0.970000, 7584.000000, 66293, 110, 3517, 46656, 20
30, 100, 100, 1000.000000, 0.100000, 0.970000, 7584.000000, 67445, 110, 3507, 46687, 20
30, 100, 100, 1000.000000, 0.100000, 0.970000, 7584.000000, 75981, 110, 3527, 79328, 20
30, 100, 100, 1000.000000, 0.100000, 0.970000, 7584.000000, 83065, 110, 3506, 42459, 20
30, 100, 100, 1000.000000, 0.100000, 0.970000, 7584.000000, 79969, 110, 3527, 42058, 31
30, 100, 100, 1000.000000, 0.100000, 0.970000, 7584.000000, 69660, 110, 3516, 41838, 30
30, 100, 100, 1000.000000, 0.100000, 0.970000, 7584.000000, 69308, 110, 3547, 42118, 20
30, 100, 100, 1000.000000, 0.100000, 0.970000, 7584.000000, 85028, 110, 3507, 41828, 30
30, 100, 100, 1000.000000, 0.100000, 0.970000, 7584.000000, 69539, 110, 4017, 41938, 30
30, 100, 100, 1000.000000, 0.100000, 0.970000, 7584.000000, 69479, 110, 3617, 48971, 20
30, 100, 100, 1000.000000, 0.100000, 0.970000, 7584.000000, 70130, 110, 3486, 66885, 20
30, 100, 100, 1000.000000, 0.100000, 0.970000, 7584.000000, 69339, 110, 3326, 64119, 30
30, 100, 100, 1000.000000, 0.100000, 0.970000, 7584.000000, 67345, 110, 3336, 63278, 30
30, 100, 100, 1000.000000, 0.100000, 0.970000, 7584.000000, 69339, 110, 3316, 65702, 30
30, 100, 100, 1000.000000, 0.100000, 0.970000, 7584.000000, 69329, 110, 3316, 64510, 31
30, 100, 100, 1000.000000, 0.100000, 0.970000, 7584.000000, 69018, 110, 3317, 53179, 20
30, 100, 100, 1000.000000, 0.100000, 0.970000, 7584.000000, 94726, 110, 3326, 46887, 20
30, 100, 100, 1000.000000, 0.100000, 0.970000, 7584.000000, 68568, 110, 3316, 46557, 30
30, 100, 100, 1000.000000, 0.100000, 0.970000, 7584.000000, 69569, 111, 3316, 46626, 20
30, 100, 100, 1000.000000, 0.100000, 0.970000, 7584.000000, 67716, 110, 3316, 46537, 20
30, 100, 100, 1000.000000, 0.100000, 0.970000, 7584.000000, 79047, 110, 3326, 46436, 20
30, 100, 100, 1000.000000, 0.100000, 0.970000, 7584.000000, 100226, 110, 3316, 62486, 20
31, 100, 100, 1000.000000, 0.100000, 0.969000, 7596.000000, 72034, 200, 3507, 58398, 60
31, 100, 100, 1000.000000, 0.100000, 0.969000, 7596.000000, 70491, 211, 3436, 42188, 30
31, 100, 100, 1000.000000, 0.100000, 0.969000, 7596.000000, 69840, 200, 3376, 42008, 20
31, 100, 100, 1000.000000, 0.100000, 0.969000, 7596.000000, 83846, 130, 3317, 41938, 20
31, 100, 100, 1000.000000, 0.100000, 0.969000, 7596.000000, 71193, 131, 3316, 42108, 30
31, 100, 100, 1000.000000, 0.100000, 0.969000, 7596.000000, 68107, 130, 3296, 41797, 20
31, 100, 100, 1000.000000, 0.100000, 0.969000, 7596.000000, 69198, 130, 3296, 41808, 20
31, 100, 100, 1000.000000, 0.100000, 0.969000, 7596.000000, 69459, 121, 3276, 41778, 30
31, 100, 100, 1000.000000, 0.100000, 0.969000, 7596.000000, 89276, 110, 3277, 41878, 21
31, 100, 100, 1000.000000, 0.100000, 0.969000, 7596.000000, 82523, 120, 3266, 41457, 20
31, 100, 100, 1000.000000, 0.100000, 0.969000, 7596.000000, 70240, 120, 3286, 42159, 30
31, 100, 100, 1000.000000, 0.100000, 0.969000, 7596.000000, 70231, 110, 3266, 41888, 20
31, 100, 100, 1000.000000, 0.100000, 0.969000, 7596.000000, 92823, 120, 3276, 105181, 20
31, 100, 100, 1000.000000, 0.100000, 0.969000, 7596.000000, 70601, 120, 3256, 53569, 30
31, 100, 100, 1000.000000, 0.100000, 0.969000, 7596.000000, 70170, 130, 3266, 62446, 30
31, 100, 100, 1000.000000, 0.100000, 0.969000, 7596.000000, 80149, 121, 3256, 46887, 20
31, 100, 100, 1000.000000, 0.100000, 0.969000, 7596.000000, 83556, 120, 3276, 46727, 30
31, 100, 100, 1000.000000, 0.100000, 0.969000, 7596.000000, 70110, 120, 3257, 46657, 30
31, 100, 100, 1000.000000, 0.100000, 0.969000, 7596.000000, 70571, 121, 56284, 46436, 20
31, 100, 100, 1000.000000, 0.100000, 0.969000, 7596.000000, 65782, 120, 3597, 46787, 31
31, 100, 100, 1000.000000, 0.100000, 0.969000, 7596.000000, 69529, 120, 3417, 46617, 29
31, 100, 100, 1000.000000, 0.100000, 0.969000, 7596.000000, 69449, 120, 3266, 46707, 20
31, 100, 100, 1000.000000, 0.100000, 0.969000, 7596.000000, 69619, 121, 3286, 46506, 20
31, 100, 100, 1000.000000, 0.100000, 0.969000, 7596.000000, 68898, 120, 3266, 51897, 30
31, 100, 100, 1000.000000, 0.100000, 0.969000, 7596.000000, 69890, 120, 3266, 46927, 20
31, 100, 100, 1000.000000, 0.100000, 0.969000, 7596.000000, 68828, 120, 3276, 46657, 20
31, 100, 100, 1000.000000, 0.100000, 0.969000, 7596.000000, 69018, 121, 3296, 46857, 30
31, 100, 100, 1000.000000, 0.100000, 0.969000, 7596.000000, 69479, 120, 3267, 46667, 20
31, 100, 100, 1000.000000, 0.100000, 0.969000, 7596.000000, 69219, 120, 3286, 46386, 20
31, 100, 100, 1000.000000, 0.100000, 0.969000, 7596.000000, 67205, 120, 3246, 46877, 30
31, 100, 100, 1000.000000, 0.100000, 0.969000, 7596.000000, 68226, 120, 3266, 46647, 20
31, 100, 100, 1000.000000, 0.100000, 0.969000, 7596.000000, 84557, 120, 3256, 61444, 20
